age,salary,experience,education_level,city_tier,purchased
45,70388,17,0,1,1
25,70775,2,1,1,0
41,51147,4,1,3,0
20,70526,19,1,3,1
42,43659,13,0,2,0
36,129807,15,2,3,1
50,124663,18,1,3,1
19,102096,8,0,1,1
32,132180,16,0,1,1
39,144233,6,2,3,1
27,43088,9,1,3,0
35,88464,3,0,3,1
39,143505,9,0,1,1
44,125921,2,0,2,0
30,79998,8,2,3,1
50,60382,12,1,2,1
22,48184,0,0,2,0
43,40099,14,0,3,0
30,89810,14,0,2,1
44,110506,10,0,1,1
31,111280,9,1,3,1
41,57739,6,1,3,0
20,147937,0,0,3,0
47,28389,6,0,3,0
52,37352,4,0,1,0
31,146788,15,2,1,1
29,137843,7,2,2,1
45,41148,1,2,3,0
46,51828,7,0,3,0
34,88040,13,2,2,1
57,76795,3,1,1,1
38,78620,14,2,3,1
40,124310,6,0,2,1
37,114279,19,1,1,1
28,114430,7,0,2,1
51,116531,10,1,2,1
27,77114,1,2,1,0
27,60711,8,2,3,1
23,135957,5,1,1,1
53,37748,0,1,3,0
41,108636,2,0,1,0
29,53691,9,1,3,0
40,135158,4,0,3,1
44,108517,11,1,2,1
54,85282,0,1,2,0
23,118244,8,2,3,1
18,80360,12,2,1,1
23,30246,18,0,3,0
39,130779,6,0,1,1
58,79395,15,0,3,1
41,52486,7,1,1,0
42,50340,18,1,2,0
32,104874,6,0,1,1
43,70300,3,1,2,1
25,23086,9,2,1,0
41,111071,0,1,2,0
55,34860,16,2,1,0
23,37013,12,0,3,0
52,27407,18,1,1,0
59,53542,12,0,2,0
18,44935,8,2,2,0
53,127013,4,0,1,1
29,69079,0,2,3,0
55,54111,1,2,1,0
28,76550,10,0,1,1
29,95697,3,2,2,1
59,109117,8,0,3,1
56,117813,4,0,3,1
24,106936,4,0,3,1
28,96955,7,2,3,1
53,60565,1,2,1,0
48,39283,6,1,3,0
50,86470,16,0,3,1
30,120290,10,0,3,1
35,106916,14,0,2,1
58,99552,2,0,2,0
41,141230,12,0,2,1
26,58233,17,0,3,0
48,148194,19,0,1,1
58,42695,19,1,1,0
27,110488,2,1,2,0
19,146440,1,0,2,0
55,62734,4,0,3,1
32,101257,19,1,2,1
20,21505,4,1,2,0
48,25363,12,0,2,0
23,68708,7,0,2,1
20,63614,15,1,1,1
28,21010,17,1,3,0
32,133228,15,0,1,1
45,131786,0,1,2,0
27,39861,7,0,3,0
55,44125,1,2,3,0
24,144110,4,0,1,1
32,29369,14,0,1,0
35,89393,13,0,2,1
35,46671,2,1,1,0
58,95400,6,0,2,1
41,84512,3,0,2,1
19,118026,10,1,2,1
57,95656,11,2,3,1
37,105759,14,2,3,1
51,117686,5,1,1,1
43,64138,0,0,1,0
24,73420,17,2,3,1
55,88089,13,2,1,1
47,35489,6,1,2,0
59,79789,9,2,2,1
22,89925,8,2,3,1
28,69703,1,1,1,0
18,107486,7,2,1,1
51,96625,0,0,3,0
18,127535,19,1,2,1
36,140446,1,0,2,0
19,78228,6,0,1,1
38,148348,15,1,3,1
37,23051,3,2,3,0
40,58090,16,1,2,0
38,48805,3,2,2,0
41,114978,2,0,1,0
21,64557,8,2,3,1
29,22555,14,0,1,0
39,70241,19,0,1,1
37,98303,2,0,3,0
35,147838,11,1,3,1
18,85994,14,2,2,1
47,134005,19,2,3,1
50,36066,7,2,1,0
41,24721,11,0,1,0
31,97982,12,1,3,1
53,26304,14,2,1,0
22,131869,10,2,3,1
28,62967,16,1,2,1
41,120224,11,2,2,1
48,98763,19,1,3,1
30,60462,17,1,1,1
33,140356,15,2,3,1
41,91834,2,1,3,0
30,124933,8,1,2,1
41,131023,6,2,3,1
43,123450,18,0,2,1
19,70155,4,2,2,1
33,137771,18,2,3,1
55,95842,9,0,3,1
18,22589,19,1,3,0
28,145023,11,2,3,1
52,57078,7,0,2,0
46,120545,2,0,3,0
54,74918,18,2,2,1
34,33601,10,2,2,0
56,27711,7,0,1,0
59,106900,12,2,2,1
45,79430,9,0,1,1
46,83327,17,2,3,1
20,119242,11,0,1,1
27,115146,6,2,3,1
59,122605,10,2,2,1
31,23970,9,2,1,0
29,147917,2,1,3,0
59,89535,6,2,3,1
47,106570,3,0,1,1
49,141315,7,0,1,1
49,56176,7,1,3,0
59,132111,5,1,3,1
49,61730,12,1,2,1
43,102168,11,2,3,1
18,33385,2,2,1,0
59,143252,5,0,3,1
19,25950,18,0,3,0
34,121230,10,2,1,1
47,93511,3,0,2,1
56,73009,14,2,3,1
24,106850,1,1,1,0
44,43398,14,2,1,0
26,45277,16,2,1,0
39,46761,1,2,1,0
51,84435,6,0,2,1
18,83944,15,2,1,1
26,51533,4,2,3,0
37,92502,15,2,2,1
36,127437,18,1,1,1
53,146794,1,2,3,0
57,92123,14,2,2,1
21,42880,3,2,3,0
26,90627,1,0,2,0
58,61753,9,1,1,1
39,116666,4,1,3,1
35,102597,17,2,1,1
29,107829,3,2,2,1
59,21561,0,0,1,0
56,73205,17,2,1,1
26,126948,19,0,3,1
23,79810,5,2,1,1
36,133089,19,0,1,1
24,84482,19,1,1,1
33,89192,13,2,2,1
22,107154,9,0,3,1
33,106066,17,0,3,1
18,107408,8,2,1,1
54,142769,11,0,3,1
56,48330,9,2,2,0
36,36139,18,2,2,0
54,148514,5,0,1,1
34,52977,13,0,1,0
43,24983,7,0,2,0
39,59909,13,1,2,0
25,128422,10,2,2,1
50,84480,15,2,1,1
19,69029,19,1,2,1
47,41329,5,1,1,0
37,142668,14,0,2,1
35,56734,14,2,2,0
27,62837,13,1,3,1
41,94354,11,1,2,1
21,96454,1,2,1,0
54,127954,7,2,2,1
21,137512,18,2,3,1
30,86786,13,0,2,1
42,24758,4,1,2,0
30,122667,8,0,2,1
35,87699,12,2,1,1
41,128119,8,2,2,1
19,120157,13,1,2,1
50,102673,4,0,2,1
36,117639,1,0,3,0
26,41832,6,0,1,0
45,21868,15,2,1,0
52,148039,10,1,3,1
56,134869,10,0,1,1
27,70665,11,2,3,1
18,133872,12,2,2,1
59,61862,7,0,1,1
38,39728,15,1,2,0
26,123542,0,1,2,0
32,113565,12,0,1,1
52,59857,10,2,2,0
22,48183,3,2,2,0
58,108321,3,0,3,1
39,148482,14,2,1,1
58,38940,2,2,2,0
40,145019,18,0,3,1
24,140786,1,2,1,0
40,25280,5,0,2,0
42,122548,7,0,2,1
44,22164,16,0,2,0
58,141289,4,2,2,1
23,112724,1,0,2,0
51,133453,11,2,1,1
26,149068,4,0,1,1
50,99624,9,1,3,1
23,38405,8,2,3,0
54,22821,19,2,3,0
48,75090,7,2,1,1
51,42516,0,1,1,0
58,30473,5,0,1,0
46,66454,10,1,2,1
31,62530,2,0,1,0
53,124273,14,0,1,1
53,144852,10,0,2,1
32,97714,4,0,3,1
25,145124,15,0,3,1
43,124472,6,1,3,1
53,112554,5,2,2,1
38,102633,8,1,2,1
45,99632,6,2,2,1
21,125507,2,2,1,0
33,89081,10,2,3,1
39,44798,11,1,2,0
29,20863,10,0,2,0
33,36148,1,0,3,0
57,106545,0,2,3,0
55,74459,1,0,1,0
59,103345,13,0,3,1
54,104224,12,1,2,1
46,86189,4,0,1,1
35,144039,1,0,3,0
27,28129,18,1,1,0
59,111954,16,0,2,1
56,43118,10,2,2,0
35,20443,15,1,2,0
18,47041,19,0,2,0
56,109379,17,0,1,1
38,41053,19,1,1,0
18,116384,7,2,2,1
32,123410,1,1,1,0
21,57204,16,2,2,0
37,137545,10,1,2,1
27,62240,13,0,3,1
40,121343,15,1,1,1
58,146675,14,1,3,1
51,113749,14,2,2,1
50,81102,2,1,3,0
51,28291,6,2,2,0
56,128582,11,1,2,1
27,36285,2,0,2,0
37,112422,18,1,1,1
18,81589,9,0,2,1
30,33944,7,2,2,0
18,121041,15,2,1,1
22,108876,15,2,1,1
33,115561,11,2,2,1
32,74391,4,1,1,1
45,21607,19,1,2,0
48,149242,5,1,3,1
40,22953,5,0,1,0
34,64941,7,1,3,1
51,91469,16,0,2,1
30,96922,11,0,1,1
31,81683,13,1,1,1
28,133525,1,0,2,0
45,90218,18,2,1,1
59,133157,5,1,1,1
49,129588,17,1,1,1
52,141021,3,0,3,1
48,142080,4,1,2,1
34,31154,5,1,2,0
26,145542,14,0,2,1
27,29047,5,1,1,0
25,108529,7,1,1,1
38,95874,8,1,1,1
30,34323,5,0,2,0
22,57693,1,1,3,0
23,78730,15,1,2,1
47,109170,19,1,2,1
48,46292,0,2,3,0
34,124087,15,1,1,1
28,65111,0,0,1,0
37,95453,0,2,2,0
26,95681,6,0,3,1
19,115253,15,1,2,1
54,59491,16,1,2,0
18,69336,15,1,3,1
21,36905,15,2,3,0
53,50273,5,1,1,0
42,145191,17,0,2,1
20,135936,2,2,3,0
26,46234,7,0,3,0
39,98885,3,0,3,1
40,86538,3,0,3,1
29,124570,16,0,2,1
27,52573,4,0,2,0
51,113339,13,1,2,1
27,141132,14,0,3,1
47,84320,11,0,1,1
39,148993,12,1,3,1
23,31330,17,2,2,0
19,112040,13,1,2,1
47,100516,18,2,2,1
19,92553,6,0,1,1
49,61353,5,1,1,1
59,36011,4,2,2,0
33,103537,3,2,3,1
29,80985,17,1,2,1
18,37044,13,1,2,0
25,58292,15,1,1,0
30,142304,19,1,1,1
32,25250,13,1,1,0
25,147044,4,0,1,1
27,125816,10,0,2,1
22,43289,11,1,3,0
36,53087,17,1,2,0
55,95952,3,0,2,1
28,110695,12,2,3,1
37,56368,19,0,2,0
37,140648,12,1,3,1
38,90815,3,2,1,1
35,110693,6,1,1,1
27,81040,1,2,1,0
51,136455,17,1,3,1
43,78900,5,0,2,1
47,35494,15,1,1,0
26,136486,2,0,1,0
48,65166,14,2,2,1
59,111110,19,0,1,1
21,45333,9,2,1,0
23,53050,8,1,3,0
31,117799,10,0,2,1
21,118075,13,2,3,1
43,99566,11,2,1,1
56,108257,6,2,1,1
34,68070,10,2,2,1
36,25166,16,1,1,0
23,27121,8,1,3,0
46,34677,12,1,3,0
28,76561,15,2,2,1
33,116777,2,1,2,0
47,101909,4,2,1,1
42,107409,16,2,2,1
57,57664,0,2,2,0
28,149926,8,0,1,1
24,134818,16,1,1,1
43,21293,12,1,3,0
39,42443,14,0,3,0
42,125261,7,0,2,1
36,69212,7,0,1,1
48,104131,1,0,2,0
43,95276,9,2,3,1
59,32559,4,1,2,0
58,85231,15,1,3,1
53,128277,18,1,3,1
40,59044,0,2,2,0
30,41747,12,1,3,0
42,126456,3,0,3,1
19,93509,6,1,1,1
19,100869,0,1,2,0
33,50129,1,2,2,0
26,20037,15,0,2,0
45,124294,13,0,3,1
30,117847,4,0,3,1
52,123742,13,1,3,1
58,142365,16,0,2,1
30,68503,11,0,1,1
48,48207,19,1,2,0
38,129160,11,2,2,1
49,53241,2,1,2,0
51,20058,1,2,1,0
25,88172,14,2,2,1
58,116171,10,0,1,1
19,34834,9,0,1,0
55,101113,17,1,2,1
49,148894,1,2,2,0
57,137302,6,1,2,1
45,47190,6,0,3,0
54,92832,6,2,1,1
58,41383,13,0,2,0
18,130974,1,0,1,0
58,144291,1,0,3,0
27,44660,14,2,3,0
21,128029,10,2,2,1
52,138485,9,0,1,1
27,22674,2,2,3,0
28,134100,16,0,3,1
31,129369,8,0,1,1
55,42820,14,0,3,0
29,105040,13,2,1,1
34,45666,18,1,2,0
33,63794,16,1,1,1
52,147104,19,2,2,1
19,22076,16,2,1,0
28,84854,15,0,3,1
58,148544,19,0,2,1
20,72342,7,1,1,1
46,57555,6,0,2,0
35,75208,11,1,1,1
37,52406,0,1,1,0
31,81572,11,2,2,1
51,60262,5,2,2,1
48,111320,15,2,2,1
57,138265,17,1,3,1
59,106661,18,2,1,1
35,43216,2,1,1,0
47,88117,2,2,2,0
42,101136,4,1,1,1
36,50284,2,0,1,0
25,40171,18,0,1,0
45,110627,4,1,2,1
25,34333,13,1,1,0
48,50535,15,0,1,0
20,109023,0,1,3,0
20,95940,16,1,3,1
39,129470,10,0,2,1
34,53700,8,1,1,0
53,103583,3,2,1,1
34,61516,1,0,3,0
31,35577,8,2,2,0
26,109834,4,1,2,1
47,144551,3,1,1,1
38,35015,4,2,3,0
29,111104,17,1,3,1
54,134412,12,1,3,1
49,111740,4,2,1,1
28,117284,18,1,1,1
37,111803,2,0,1,0
52,41236,17,2,3,0
28,118151,5,2,2,1
25,86640,5,2,1,1
21,103190,4,2,1,1
44,145782,0,0,2,0
57,149516,7,2,2,1
55,65704,0,2,3,0
47,62369,5,1,1,1
44,23646,19,2,3,0
38,107007,13,1,1,1
37,45906,10,2,3,0
21,106643,1,2,3,0
28,67728,3,0,2,1
30,34878,12,1,1,0
26,136742,6,0,2,1
21,148925,5,1,2,1
29,29145,2,2,2,0
26,108578,8,0,1,1
30,38226,13,1,3,0
43,22802,19,1,3,0
55,44119,10,0,1,0
59,83560,4,1,1,1
30,77353,13,2,3,1
56,148572,18,1,3,1
45,134669,7,2,2,1
36,112721,6,1,3,1
41,143001,6,0,2,1
36,82126,2,2,3,0
30,91641,2,1,3,0
30,71712,17,2,3,1
45,72189,12,0,2,1
19,77784,0,1,2,0
27,88285,4,1,3,1
39,135278,3,2,2,1
30,136056,15,0,2,1
26,62949,14,0,2,1
50,54129,17,1,2,0
31,44512,16,2,1,0
37,122077,13,1,2,1
32,99031,13,1,3,1
49,83554,18,2,2,1
50,22064,5,0,3,0
34,115614,12,1,2,1
41,71567,17,1,3,1
47,137639,14,2,1,1
30,50011,6,2,3,0
33,91152,18,1,2,1
19,93511,16,0,2,1
34,30960,8,2,3,0
49,113528,10,1,1,1
25,141789,4,0,2,1
20,78920,1,2,2,0
29,41387,14,2,3,0
37,35324,11,1,3,0
33,83960,9,2,1,1
31,142994,9,1,3,1
33,91779,19,2,2,1
50,52628,10,0,3,0
47,141269,9,0,1,1
29,95096,6,2,1,1
32,67452,13,1,2,1
35,61098,12,2,3,1
45,90459,4,1,2,1
40,59235,18,2,1,0
31,106861,9,0,1,1
47,47949,7,1,3,0
50,42821,17,0,3,0
32,91612,0,0,2,0
24,42032,4,0,1,0
32,93537,10,2,2,1
59,35303,19,1,2,0
55,136003,10,0,2,1
28,101993,15,1,1,1
46,146726,9,1,3,1
48,126979,14,0,1,1
42,32303,6,2,2,0
41,70701,14,0,1,1
36,70511,15,0,2,1
19,100664,5,1,2,1
39,38280,10,2,3,0
37,59427,16,1,2,0
50,117180,14,2,1,1
25,123550,15,0,3,1
42,26967,1,2,3,0
26,26661,3,1,3,0
51,97952,18,0,3,1
40,86046,5,2,3,1
22,126918,17,2,1,1
42,55200,10,1,2,0
25,87442,8,2,2,1
33,81671,2,0,2,0
32,111070,1,2,2,0
18,78168,17,1,3,1
39,68322,14,2,2,1
20,101984,17,0,2,1
55,57696,18,0,3,0
31,90246,14,2,3,1
53,129844,16,2,3,1
35,58892,17,0,2,0
58,126141,17,1,3,1
35,35583,10,0,3,0
20,102720,17,2,1,1
27,75215,2,2,1,0
56,44853,12,1,2,0
18,26109,13,0,3,0
44,128213,3,0,2,1
44,79757,17,1,1,1
28,26659,4,0,1,0
22,21238,13,1,3,0
24,141270,11,0,2,1
36,139211,6,1,1,1
46,35064,11,1,3,0
32,51115,7,1,2,0
52,51952,2,2,3,0
54,25620,0,2,3,0
29,119790,2,2,1,0
47,122985,10,0,2,1
37,64258,17,1,1,1
54,24470,6,0,2,0
20,42003,8,0,2,0
26,47571,3,1,3,0
58,44668,9,2,3,0
56,97259,17,0,2,1
43,132192,15,0,3,1
19,116576,11,0,1,1
40,125481,18,2,2,1
40,131505,2,1,1,0
38,52046,7,1,3,0
33,90977,18,0,2,1
26,136528,8,1,3,1
30,97255,18,2,1,1
45,25397,16,1,2,0
44,119925,12,0,3,1
34,103481,1,0,1,0
55,42233,3,1,1,0
53,103336,10,0,3,1
18,80308,1,2,2,0
35,89726,3,2,3,1
26,83219,3,2,2,1
30,123358,19,2,1,1
57,21130,0,0,1,0
32,144293,10,0,1,1
21,34071,1,1,3,0
50,105517,18,0,3,1
41,130240,7,1,3,1
53,22118,19,0,1,0
58,20663,3,1,2,0
27,82408,15,1,3,1
53,71786,14,2,3,1
37,101271,4,1,3,1
58,39158,4,1,1,0
28,51087,14,1,2,0
29,108114,16,1,2,1
35,73121,2,1,2,0
47,148142,17,2,3,1
54,39874,10,1,3,0
37,128067,5,1,2,1
42,103443,11,1,1,1
29,60821,16,0,2,1
38,135675,13,0,3,1
42,80582,5,2,2,1
28,142603,9,1,2,1
26,42787,15,1,2,0
42,84703,17,0,1,1
52,41705,19,1,3,0
49,89381,5,2,3,1
31,131800,18,1,2,1
18,124605,2,2,3,0
34,64653,11,0,1,1
42,102018,15,2,2,1
25,120592,2,2,1,0
22,111626,15,2,2,1
22,106217,3,2,2,1
58,143513,19,2,2,1
52,52252,12,2,1,0
36,93332,3,2,3,1
40,92799,3,2,3,1
26,82185,6,2,3,1
47,98313,11,0,3,1
33,61538,1,2,1,0
50,40343,15,2,3,0
19,125689,6,1,3,1
31,100398,18,1,2,1
18,61232,10,1,1,1
43,140026,0,2,2,0
42,123185,8,0,3,1
33,73106,4,0,2,1
32,134322,16,1,3,1
43,101227,0,1,2,0
33,73079,16,2,1,1
31,45028,11,0,2,0
46,62135,12,0,2,1
41,51066,10,1,2,0
32,139599,12,0,2,1
36,118717,12,1,3,1
25,103470,5,1,2,1
51,40910,5,2,1,0
19,133018,19,1,2,1
44,27141,9,2,1,0
27,65950,18,0,2,1
52,75723,2,0,3,0
40,36225,6,1,1,0
25,120250,4,1,1,1
45,107123,7,2,2,1
40,52959,4,2,3,0
21,69192,11,0,3,1
31,99711,3,0,1,1
59,30051,18,1,2,0
46,91428,17,1,3,1
18,144212,2,2,3,0
21,23449,6,1,3,0
49,61095,7,2,2,1
50,124213,14,0,2,1
43,97929,16,0,1,1
34,49190,18,1,2,0
56,120245,3,2,3,1
40,117069,15,1,1,1
49,46141,12,1,2,0
32,122525,11,2,3,1
30,43908,3,1,3,0
19,124847,11,2,1,1
36,140910,16,2,1,1
41,143268,8,1,2,1
41,52322,11,2,2,0
28,70710,14,0,1,1
39,34012,19,0,1,0
32,54889,1,0,3,0
27,37412,8,0,2,0
58,116150,13,1,3,1
44,130030,3,0,1,1
26,44657,3,0,1,0
45,25656,5,0,1,0
18,28967,4,0,2,0
34,104958,16,1,1,1
48,35764,12,0,1,0
27,35873,19,2,2,0
54,114485,16,2,1,1
46,129383,18,1,2,1
35,71030,0,1,1,0
55,87807,16,1,2,1
56,21607,2,0,2,0
23,39523,13,1,2,0
57,68447,11,0,2,1
29,69757,14,1,3,1
31,149042,5,2,2,1
27,139423,19,2,2,1
37,113526,1,0,2,0
32,89201,3,1,2,1
48,148765,12,2,1,1
24,101844,12,0,1,1
58,91388,16,2,2,1
27,25462,5,1,2,0
27,136832,10,0,3,1
56,51795,18,2,2,0
45,89806,15,1,2,1
47,68465,7,0,2,1
54,81109,0,2,1,0
20,110027,9,2,2,1
32,70528,1,0,2,0
38,56230,18,1,3,0
54,68242,13,0,1,1
29,85883,2,2,3,0
21,134688,8,2,2,1
26,118366,7,2,3,1
56,21783,10,1,2,0
59,48390,14,2,2,0
45,28417,5,2,1,0
40,92102,1,0,3,0
57,37426,0,2,2,0
39,50750,2,0,3,0
41,78188,17,2,1,1
43,30872,13,0,2,0
47,114231,16,0,1,1
50,149860,1,0,3,0
33,68086,18,0,3,1
39,86770,8,1,3,1
35,120288,7,2,2,1
24,114368,9,1,2,1
43,144158,8,2,2,1
25,103514,7,0,1,1
23,108177,6,2,3,1
47,112663,5,0,3,1
56,54720,1,2,3,0
40,38079,8,0,1,0
49,37338,8,2,2,0
39,23291,18,2,1,0
59,94084,8,2,3,1
26,132808,1,0,3,0
48,130091,18,2,1,1
24,119272,15,0,2,1
26,69393,13,1,2,1
30,113558,19,2,3,1
20,89770,0,0,1,0
52,46720,12,0,2,0
50,126642,1,0,1,0
38,125653,13,1,3,1
48,33368,0,0,3,0
51,74313,14,1,3,1
49,67969,17,1,3,1
52,68838,8,0,2,1
32,28734,7,2,3,0
49,127187,6,1,2,1
23,119329,8,0,2,1
38,146930,8,1,1,1
50,32197,10,0,3,0
49,88895,3,0,2,1
36,123561,6,1,1,1
50,140424,6,0,1,1
45,76831,3,1,3,1
48,121255,11,0,3,1
38,78073,16,2,1,1
51,92925,19,2,2,1
32,132970,2,1,3,0
31,100488,8,1,1,1
36,114611,4,1,1,1
32,104475,19,1,2,1
23,132531,15,2,2,1
26,70302,7,1,1,1
54,35624,15,0,2,0
37,87271,18,0,3,1
51,44315,15,1,1,0
55,37422,17,0,2,0
43,59137,14,1,2,0
35,92663,17,0,2,1
45,121216,13,0,2,1
26,68232,15,1,1,1
49,139528,4,1,2,1
23,145420,7,2,3,1
31,98142,15,1,3,1
45,52743,0,2,1,0
41,119546,10,1,1,1
30,35636,10,0,3,0
29,110884,1,2,3,0
36,30108,18,0,1,0
38,93634,4,1,3,1
44,56180,2,1,3,0
36,38883,7,1,1,0
41,64400,3,1,1,1
43,65999,12,2,2,1
45,67951,13,2,2,1
35,27160,0,1,3,0
53,75262,4,0,1,1
59,39929,6,2,2,0
46,103133,5,0,3,1
34,31123,14,1,3,0
21,135106,14,2,3,1
46,48357,7,2,3,0
21,90496,1,2,1,0
27,53556,13,0,3,0
42,103791,15,1,2,1
48,81934,9,1,1,1
20,98886,14,2,3,1
19,50881,3,2,2,0
42,38409,11,1,2,0
23,75416,9,0,1,1
43,118171,1,2,1,0
25,87982,3,0,1,1
52,142117,19,0,2,1
44,50657,5,1,2,0
42,106743,13,1,3,1
35,68951,2,0,1,0
18,28752,14,0,1,0
56,137339,0,1,1,0
20,33440,18,2,1,0
21,64864,0,0,2,0
58,69691,12,2,1,1
54,92035,7,0,2,1
32,106675,17,1,2,1
25,100303,2,2,1,0
55,42343,17,1,2,0
36,113248,19,0,2,1
43,39673,8,1,1,0
56,79954,5,2,1,1
27,74698,19,1,3,1
55,115024,1,2,2,0
31,46520,3,1,2,0
58,129641,17,1,3,1
36,134123,6,2,3,1
47,35784,10,2,1,0
22,137446,4,2,3,1
48,58079,7,0,1,0
24,64220,10,1,1,1
36,40491,19,2,1,0
48,132878,19,0,2,1
56,136583,14,0,2,1
41,68720,2,2,1,0
51,120804,6,2,3,1
40,34718,7,2,2,0
57,55597,10,0,2,0
23,81217,9,0,3,1
55,118351,19,1,2,1
58,120668,8,0,3,1
53,46832,14,2,3,0
44,74818,19,1,2,1
28,117398,4,1,3,1
22,32864,14,1,3,0
34,108378,3,1,1,1
24,143633,4,2,1,1
44,28177,14,1,2,0
32,66115,16,2,3,1
30,142318,7,0,2,1
28,126235,18,2,2,1
43,76210,8,1,1,1
39,71954,9,0,3,1
45,131145,4,0,2,1
41,31844,9,0,2,0
46,94130,0,1,1,0
26,33418,3,2,1,0
59,54854,4,2,1,0
21,108644,6,1,2,1
35,95955,4,1,3,1
33,108075,19,0,1,1
50,129906,7,2,1,1
46,63950,16,1,3,1
56,85227,0,1,2,0
27,32835,17,2,2,0
26,37533,11,0,3,0
48,134750,2,0,1,0
45,115051,19,0,3,1
20,121457,13,2,2,1
31,127504,15,1,2,1
42,107858,17,1,1,1
32,30223,9,1,1,0
19,144202,14,1,3,1
41,30273,9,2,2,0
31,53519,0,0,2,0
24,44160,18,0,3,0
53,147024,1,0,1,0
41,94385,12,0,2,1
44,144540,15,1,2,1
54,135388,7,1,1,1
55,111192,2,2,2,0
47,68988,18,0,1,1
44,30348,13,1,3,0
56,103460,10,1,1,1
32,137720,11,1,1,1
43,124471,10,0,3,1
18,124668,10,1,2,1
21,87519,17,0,2,1
46,110426,9,0,1,1
18,34629,15,2,1,0
39,69056,7,2,3,1
28,31273,5,0,3,0
27,140484,18,0,2,1
34,117275,12,0,2,1
53,60416,14,1,3,1
43,27894,12,1,1,0
38,66073,0,1,3,0
30,65693,1,2,2,0
26,71466,12,0,1,1
28,44343,1,1,3,0
28,63095,10,1,2,1
23,51174,12,2,1,0
18,70801,9,2,1,1
23,142388,14,0,1,1
30,129715,0,0,1,0
39,92436,13,1,1,1
48,134441,9,1,3,1
39,89336,17,1,1,1
54,120782,10,1,3,1
44,146947,6,1,1,1
31,128271,14,2,2,1
22,62926,2,0,1,0
53,92590,1,2,3,0
49,58827,7,0,2,0
51,128263,7,0,2,1
24,64775,10,0,3,1
59,61201,15,2,2,1
27,49373,1,1,3,0
34,47525,4,0,1,0
47,147716,6,0,1,1
38,124513,19,2,3,1
30,92651,12,2,1,1
18,149401,1,1,2,0
18,116643,2,1,1,0
50,50486,8,0,1,0
55,98604,9,2,2,1
42,38640,12,1,2,0
43,117694,12,1,1,1
30,81455,4,1,1,1
45,56136,6,2,1,0
50,82425,16,2,3,1
54,76539,14,2,3,1
58,101664,4,2,1,1
47,44942,6,2,1,0
25,88363,1,0,2,0
18,78596,17,0,1,1
29,101526,9,2,1,1
22,55255,0,0,3,0
41,82129,13,2,3,1
23,105523,18,0,3,1
42,138209,15,0,2,1
18,131651,18,1,1,1
42,82286,5,2,3,1
18,106437,11,0,2,1
49,36277,2,0,1,0
59,21643,6,1,1,0
59,135900,2,0,2,0
20,43729,16,1,1,0
36,106623,14,0,2,1
46,41818,18,1,2,0
19,85555,18,1,3,1
26,118979,10,2,2,1
34,73629,19,2,3,1
53,135296,1,0,1,0
34,75438,6,2,3,1
29,134749,18,2,2,1
37,29457,6,2,3,0
20,79629,9,0,1,1
21,53922,11,0,3,0
34,29820,17,2,1,0
54,52750,5,2,2,0
59,128122,19,0,3,1
32,122020,7,2,1,1
50,123546,4,1,1,1
33,140247,2,0,3,0
28,57790,1,0,3,0
37,108405,5,1,3,1
55,136130,6,2,3,1
41,54421,7,1,3,0
33,88038,3,2,1,1
47,137957,11,2,2,1
51,102201,11,0,1,1
18,82325,16,0,3,1
41,45600,18,2,3,0
41,49394,8,1,2,0
26,99622,11,0,3,1
39,56171,16,2,2,0
29,119539,9,0,3,1
34,81526,18,0,1,1
42,139448,10,0,2,1
45,33149,19,1,1,0
32,50394,12,1,3,0
47,34396,3,2,1,0
44,43324,14,1,1,0
39,67198,11,2,1,1
27,102705,9,2,2,1
48,132168,6,0,2,1
44,133810,1,0,2,0
29,129813,6,1,1,1
48,111779,7,2,1,1
49,145888,18,2,3,1
49,51016,5,0,2,0
58,23194,7,0,3,0
52,52398,19,0,1,0
38,24789,3,1,2,0
27,105695,19,2,3,1
33,84967,8,2,1,1
24,128942,4,2,1,1
21,81134,5,0,1,1
44,149969,18,1,2,1
42,90886,11,1,2,1
48,118837,4,0,3,1
28,44977,4,1,1,0
37,121967,17,1,2,1
53,20129,5,2,2,0
34,79683,8,0,1,1
28,65331,10,0,1,1
47,137647,13,0,3,1
52,54626,1,0,3,0
58,68503,13,2,3,1
55,47549,18,1,2,0
39,32342,9,1,2,0
44,56417,4,2,2,0
54,96514,3,1,2,1
52,72249,6,0,2,1
21,72664,12,2,1,1
33,123164,9,2,3,1
33,127716,9,0,3,1
38,28833,3,0,3,0
43,80658,15,0,3,1
53,132439,14,1,1,1
36,119027,10,0,2,1
34,148189,18,2,2,1
43,49473,2,1,2,0
39,20737,14,1,3,0
45,114965,15,2,3,1
18,66647,13,1,1,1
53,84054,4,0,1,1
54,21299,16,0,2,0
19,83281,17,0,2,1
34,138168,18,0,2,1
57,85875,0,1,2,0
55,52920,8,2,2,0
38,74836,13,1,2,1
26,62381,19,2,3,1
30,132059,19,2,1,1
28,134286,10,0,1,1
33,104971,1,1,3,0
33,118730,19,0,2,1
19,76298,4,1,2,1
59,44509,14,1,2,0
25,146438,11,0,1,1
59,141035,13,1,1,1
30,62095,10,0,2,1
34,71524,8,2,2,1
56,142814,19,0,3,1
41,129825,7,1,2,1
20,135637,11,1,3,1
47,142383,2,2,2,0
30,149974,14,2,2,1
36,86909,7,2,2,1
